id,state,time,score,status
115686,GA,7,0.04,0
115687,GA,0,0.0,0
115687,GA,1,0.0882353,0
115687,GA,2,0.0333333,0
115687,GA,3,0.0571429,0
115687,GA,4,0.0540541,0
115687,GA,5,0.0789474,0
115687,GA,6,0.1025641,0
115687,GA,7,0.051282100000000004,0
115688,GA,0,0.0701754,0
115688,GA,1,0.0508475,0
115688,GA,2,0.0377358,0
115688,GA,3,0.0677966,0
115688,GA,4,0.0289855,0
115688,GA,5,0.059701500000000005,0
115688,GA,6,0.1,0
115688,GA,7,0.0655738,0
115689,GA,0,0.0576923,0
115689,GA,1,0.0357143,0
115689,GA,2,0.0666667,0
115689,GA,3,0.1052632,0
115689,GA,4,0.0555556,0
115689,GA,5,0.1272727,0
115689,GA,6,0.125,0
115689,GA,7,0.12,0
115690,GA,3,0.0,0
115690,GA,4,0.0,0
115690,GA,5,0.0,0
115690,GA,6,0.0,0
115691,GA,0,0.0,0
115691,GA,1,0.0,0
115691,GA,2,0.037037,0
115691,GA,3,0.1153846,0
115691,GA,4,0.03448280000000001,0
115691,GA,5,0.0689655,0
115691,GA,6,0.10344829999999999,0
115691,GA,7,0.06451609999999999,0
115692,GA,0,0.0816327,0
115692,GA,1,0.0425532,0
115692,GA,2,0.045454499999999995,0
115692,GA,3,0.06521740000000001,0
115692,GA,4,0.1428571,0
115692,GA,5,0.1219512,0
115692,GA,6,0.1794872,0
115692,GA,7,0.0833333,0
115693,GA,0,0.0,1
115693,GA,1,0.0882353,1
115693,GA,2,0.21875,1
115693,GA,3,0.15625,1
115694,GA,0,0.07407409999999999,0
115694,GA,1,0.0357143,0
115694,GA,2,0.137931,0
115694,GA,3,0.2,0
115694,GA,4,0.0384615,0
115694,GA,5,0.1071429,0
115694,GA,6,0.10344829999999999,0
115694,GA,7,0.0689655,0
115695,GA,0,0.0769231,0
115695,GA,1,0.0957447,0
115695,GA,2,0.10344829999999999,0
115695,GA,3,0.0689655,0
115695,GA,4,0.0689655,0
115695,GA,5,0.0833333,0
115695,GA,6,0.051282100000000004,0
115695,GA,7,0.060240999999999996,0
115696,GA,0,0.0,0
115696,GA,1,0.0,0
115696,GA,2,0.0,0
115696,GA,3,0.029411800000000002,0
115696,GA,4,0.029411800000000002,0
115696,GA,5,0.0555556,0
115696,GA,6,0.0277778,0
115696,GA,7,0.0666667,0
115697,GA,0,0.0275229,0
115697,GA,1,0.0283019,0
115697,GA,2,0.038835,0
115697,GA,3,0.0576923,0
115697,GA,4,0.037037,0
115697,GA,5,0.0666667,0
115697,GA,6,0.038095199999999996,0
115697,GA,7,0.049019599999999997,0
115700,GA,0,0.0,0
115700,GA,1,0.0384615,0
115700,GA,2,0.0188679,0
115700,GA,3,0.021739099999999997,0
115700,GA,4,0.020833300000000003,0
115700,GA,5,0.0,0
115700,GA,6,0.0625,0
115700,GA,7,0.061224499999999994,0
115701,GA,0,0.0657895,0
115701,GA,1,0.07352940000000001,0
115701,GA,2,0.10958899999999999,0
115701,GA,3,0.08,0
115701,GA,4,0.1066667,0
115701,GA,5,0.09333330000000001,0
115701,GA,6,0.0641026,0
115701,GA,7,0.025974,0
115702,GA,0,0.10204079999999999,0
115702,GA,1,0.1041667,0
115702,GA,2,0.0444444,0
115702,GA,3,0.0425532,0
115702,GA,4,0.0465116,0
115702,GA,5,0.0434783,0
115702,GA,6,0.021739099999999997,0
115702,GA,7,0.023809499999999997,0
115703,GA,0,0.07407409999999999,0
115703,GA,1,0.0434783,0
115703,GA,2,0.0434783,0
115703,GA,3,0.045454499999999995,0
115703,GA,4,0.07692310000000001,0
115703,GA,5,0.0434783,0
115703,GA,6,0.05,0
115703,GA,7,0.0869565,0
115704,GA,0,0.0810811,0
115704,GA,1,0.0769231,0
115704,GA,2,0.0526316,0
115704,GA,3,0.0277778,0
115704,GA,4,0.027027000000000002,0
115704,GA,5,0.060606099999999996,0
115704,GA,6,0.0333333,0
115704,GA,7,0.03448280000000001,0
115705,GA,0,0.0990991,0
115705,GA,1,0.09433960000000001,0
115705,GA,2,0.1071429,0
115705,GA,3,0.0925926,0
115705,GA,4,0.1346154,0
115705,GA,5,0.1010101,0
115705,GA,6,0.10784310000000001,0
115705,GA,7,0.1485149,0
115706,GA,0,0.12121209999999999,0
115706,GA,1,0.0714286,0
115706,GA,2,0.1481481,0
115706,GA,3,0.1428571,0
115706,GA,4,0.0416667,0
115706,GA,5,0.0869565,0
115707,GA,0,0.0,1
115707,GA,1,0.1111111,1
115707,GA,2,0.0425532,1
115707,GA,3,0.022727300000000002,1
115707,GA,4,0.045454499999999995,1
115707,GA,5,0.06521740000000001,1
115707,GA,6,0.045454499999999995,1
115707,GA,7,0.0952381,1
115708,GA,0,0.06521740000000001,0
115708,GA,1,0.06521740000000001,0
115708,GA,2,0.0444444,0
115708,GA,3,0.09090909999999999,0
115708,GA,4,0.06521740000000001,0
115708,GA,5,0.08,0
115708,GA,6,0.1272727,0
115708,GA,7,0.06,0
115709,GA,0,0.02,0
115709,GA,1,0.0243902,0
115709,GA,2,0.06382979999999999,0
115709,GA,3,0.10638299999999999,0
115709,GA,4,0.1521739,0
115709,GA,5,0.1136364,0
115709,GA,6,0.0444444,0
115709,GA,7,0.021739099999999997,0
115710,GA,0,0.022727300000000002,0
115710,GA,1,0.0526316,0
115710,GA,2,0.0769231,0
115710,GA,3,0.0526316,0
115710,GA,4,0.0810811,0
115710,GA,5,0.0789474,0
115710,GA,6,0.1025641,0
115710,GA,7,0.0909091,0
115711,GA,0,0.2615385,0
115711,GA,1,0.2295082,0
115711,GA,2,0.0677966,0
115711,GA,3,0.12,0
115711,GA,4,0.06382979999999999,0
115711,GA,5,0.0909091,0
115711,GA,6,0.1041667,0
115711,GA,7,0.0384615,0
115712,GA,0,0.029411800000000002,0
115712,GA,1,0.0,0
115712,GA,2,0.030303,0
115712,GA,3,0.0277778,0
115712,GA,4,0.1025641,0
115712,GA,5,0.1081081,0
115712,GA,6,0.15789470000000003,0
115712,GA,7,0.1351351,0
115714,GA,0,0.09523809999999999,0
115714,GA,1,0.0574713,0
115714,GA,2,0.0769231,0
115714,GA,3,0.0681818,0
115714,GA,4,0.0786517,0
115714,GA,5,0.0416667,0
115714,GA,6,0.042105300000000005,0
115714,GA,7,0.010752700000000002,0
115716,GA,1,0.173913,0
115716,GA,2,0.16,0
115716,GA,3,0.0714286,0
115716,GA,4,0.0833333,0
115716,GA,5,0.0833333,0
115716,GA,6,0.07692310000000001,0
115716,GA,7,0.07142860000000001,0
115717,GA,0,0.1481481,0
115717,GA,1,0.0754717,0
115717,GA,2,0.036363599999999996,0
115717,GA,3,0.0714286,0
115717,GA,4,0.0555556,0
115717,GA,5,0.0533333,0
115717,GA,6,0.0571429,0
115717,GA,7,0.06944439999999999,0
115719,GA,0,0.1166667,0
115719,GA,1,0.11940300000000001,0
115719,GA,2,0.1044776,0
115719,GA,3,0.1111111,0
115719,GA,4,0.046875,0
115719,GA,5,0.017241400000000004,0
115719,GA,6,0.109375,0
115719,GA,7,0.0740741,0
115720,GA,0,0.1578947,0
115720,GA,1,0.06976740000000001,0
115720,GA,2,0.12244899999999999,0
115720,GA,3,0.20408159999999997,0
115720,GA,4,0.1875,0
115720,GA,5,0.21276599999999998,0
115720,GA,6,0.173913,0
115720,GA,7,0.1333333,0
115721,GA,0,0.0918367,0
115721,GA,1,0.0625,0
115721,GA,2,0.0446429,0
115721,GA,3,0.054545500000000004,0
115721,GA,4,0.0900901,0
115721,GA,5,0.1025641,0
115721,GA,6,0.0550459,0
115721,GA,7,0.1140351,0
115722,GA,6,0.1363636,0
115722,GA,7,0.1666667,0
115724,GA,0,0.07407409999999999,0
115724,GA,1,0.0,0
115724,GA,2,0.0,0
115724,GA,3,0.0666667,0
115724,GA,4,0.0740741,0
115724,GA,5,0.0322581,0
115724,GA,6,0.030303,0
115724,GA,7,0.1,0
115725,GA,7,0.1,0
115726,GA,0,0.0277778,0
115726,GA,1,0.0857143,0
115726,GA,2,0.1351351,0
115726,GA,3,0.1333333,0
115726,GA,4,0.07692310000000001,0
115726,GA,5,0.0526316,0
115726,GA,6,0.1081081,0
115726,GA,7,0.1081081,0
115727,GA,0,0.1111111,0
115727,GA,1,0.0540541,0
115727,GA,2,0.1428571,0
115727,GA,3,0.097561,0
115727,GA,4,0.0,0
115727,GA,5,0.04255319999999999,0
115727,GA,6,0.1153846,0
115727,GA,7,0.0444444,0
115728,GA,0,0.0,0
115728,GA,1,0.0,0
115728,GA,2,0.0,0
115728,GA,3,0.10638299999999999,0
115728,GA,4,0.16,0
115728,GA,5,0.17021279999999997,0
115728,GA,6,0.08888889999999999,0
115728,GA,7,0.1162791,0
115729,GA,2,0.0869565,0
115729,GA,3,0.08,0
115729,GA,4,0.0,0
115729,GA,5,0.03448280000000001,0
115729,GA,6,0.04,0
115729,GA,7,0.0833333,0
115730,GA,0,0.1428571,0
115730,GA,1,0.12903230000000002,0
115730,GA,2,0.1025641,0
115730,GA,3,0.025640999999999997,0
115730,GA,4,0.12820510000000002,0
115730,GA,5,0.1904762,0
115730,GA,6,0.075,0
115730,GA,7,0.1315789,0
115732,GA,3,0.17857140000000002,0
115732,GA,4,0.0857143,0
115732,GA,5,0.0555556,0
115732,GA,6,0.225,0
115732,GA,7,0.1395349,0
115733,GA,7,0.2083333,0
115771,GA,0,0.13953490000000002,1
115771,GA,1,0.1566265,1
115771,GA,2,0.1066667,1
115771,GA,3,0.09333330000000001,1
115771,GA,4,0.06944439999999999,1
115771,GA,5,0.115942,1
115771,GA,6,0.2278481,1
115771,GA,7,0.1923077,1
11A186,GA,0,0.0333333,0
11A186,GA,1,0.0344828,0
11A186,GA,2,0.0357143,0
11A186,GA,3,0.0357143,0
11A186,GA,4,0.037037,0
11A186,GA,5,0.037037,0
11A186,GA,6,0.0416667,0
11A186,GA,7,0.0,0
215001,MD,0,0.1076923,0
215001,MD,1,0.0508475,0
215001,MD,2,0.12307689999999999,0
215001,MD,3,0.09375,0
215001,MD,4,0.1285714,0
215001,MD,5,0.1343284,0
215001,MD,6,0.115942,0
215001,MD,7,0.1408451,0
215005,MD,0,0.18965520000000002,0
215005,MD,1,0.1666667,0
215005,MD,2,0.1714286,0
215005,MD,3,0.1052632,0
215005,MD,4,0.12903230000000002,0
215005,MD,5,0.12121210000000002,0
215005,MD,6,0.1470588,0
215005,MD,7,0.1794872,0
215007,MD,0,0.0847458,0
215007,MD,1,0.0754717,0
215007,MD,2,0.0714286,0
215007,MD,3,0.1132075,0
215007,MD,4,0.0576923,0
215007,MD,5,0.0727273,0
215007,MD,6,0.035714300000000004,0
215007,MD,7,0.0806452,0
215010,MD,0,0.1392405,1
215010,MD,1,0.1315789,1
215010,MD,2,0.1358025,1
215010,MD,3,0.1012658,1
215010,MD,4,0.07792210000000001,1
215010,MD,5,0.038961,1
215010,MD,6,0.0526316,1
215010,MD,7,0.1014493,1
215013,MD,0,0.047618999999999995,0
215013,MD,1,0.0520833,0
215013,MD,2,0.0515464,0
215013,MD,3,0.0666667,0
215013,MD,4,0.08,0
215013,MD,5,0.051546400000000006,0
215013,MD,6,0.0291262,0
215013,MD,7,0.0288462,0
215014,MD,0,0.1538462,1
215014,MD,1,0.1097561,1
215014,MD,2,0.1666667,1
215014,MD,3,0.09090909999999999,1
215014,MD,4,0.1647059,1
215014,MD,5,0.1529412,1
215014,MD,6,0.18947370000000002,1
215014,MD,7,0.125,1
215015,MD,0,0.20370370000000002,0
215015,MD,1,0.14545450000000001,0
215015,MD,2,0.1666667,0
215015,MD,3,0.2631579,0
215015,MD,4,0.1904762,0
215015,MD,5,0.1791045,0
215015,MD,6,0.2121212,0
215015,MD,7,0.2153846,0
215017,MD,0,0.043956,0
215017,MD,1,0.1066667,0
215017,MD,2,0.0506329,0
215017,MD,3,0.0540541,0
215017,MD,4,0.0657895,0
215017,MD,5,0.0487805,0
215017,MD,6,0.0416667,0
215017,MD,7,0.049382699999999995,0
215020,MD,0,0.0485437,1
215020,MD,1,0.06,1
215020,MD,2,0.0833333,1
215020,MD,3,0.05,1
215020,MD,4,0.08181820000000001,1
215020,MD,5,0.06,1
215020,MD,6,0.0810811,1
215020,MD,7,0.0756303,1
215022,MD,0,0.045454499999999995,0
215022,MD,1,0.0806452,0
215022,MD,2,0.0169492,0
215022,MD,3,0.0185185,0
215022,MD,4,0.04,0
215022,MD,5,0.054545500000000004,0
215022,MD,6,0.0666667,0
215022,MD,7,0.0833333,0
215024,MD,0,0.1029412,0
215024,MD,1,0.0958904,0
215024,MD,2,0.1029412,0
215024,MD,3,0.1029412,0
215024,MD,4,0.0882353,0
215024,MD,5,0.046875,0
215024,MD,6,0.0972222,0
215024,MD,7,0.14925370000000002,0
215025,MD,0,0.09230769999999999,0
215025,MD,1,0.09375,0
215025,MD,2,0.1132075,0
215025,MD,3,0.125,0
215025,MD,4,0.0833333,0
215025,MD,5,0.1153846,0
215025,MD,6,0.1764706,0
215025,MD,7,0.1052632,0
215026,MD,0,0.13761469999999998,0
215026,MD,1,0.1260504,0
215026,MD,2,0.1028037,0
215026,MD,3,0.0642202,0
215026,MD,4,0.09803919999999999,0
215026,MD,5,0.1028037,0
215026,MD,6,0.0666667,0
215026,MD,7,0.057377000000000004,0
215029,MD,0,0.0568182,0
215029,MD,1,0.0804598,0
215029,MD,2,0.0769231,0
215029,MD,3,0.0561798,0
215029,MD,4,0.10344829999999999,0
215029,MD,5,0.1395349,0
215029,MD,6,0.0921053,0
215029,MD,7,0.1,0
215031,MD,0,0.12121209999999999,0
215031,MD,1,0.08955220000000001,0
215031,MD,2,0.09375,0
215031,MD,3,0.09090909999999999,0
215031,MD,4,0.1076923,0
215031,MD,5,0.1,0
215031,MD,6,0.0806452,0
215031,MD,7,0.057971,0
215033,MD,0,0.0625,0
215033,MD,1,0.1167883,0
215033,MD,2,0.1489362,0
215033,MD,3,0.11764709999999999,0
215033,MD,4,0.1052632,0
215033,MD,5,0.0948905,0
215033,MD,6,0.0916031,0
215033,MD,7,0.1111111,0
215037,MD,0,0.1333333,1
215037,MD,1,0.1575342,1
215037,MD,2,0.0979021,1
215037,MD,3,0.1458333,1
215037,MD,4,0.11564630000000001,1
215037,MD,5,0.0921053,1
215037,MD,6,0.0718954,1
215037,MD,7,0.09589039999999999,1
215039,MD,0,0.054545500000000004,0
215039,MD,1,0.0810811,0
215039,MD,2,0.0737705,0
215039,MD,3,0.11016949999999999,0
215039,MD,4,0.0973451,0
215039,MD,5,0.0849057,0
215039,MD,6,0.045045,0
215039,MD,7,0.06837610000000001,0
215043,MD,0,0.0588235,0
215043,MD,1,0.0757576,0
215043,MD,2,0.11688309999999999,0
215043,MD,3,0.10958899999999999,0
215043,MD,4,0.084507,0
215043,MD,5,0.06944439999999999,0
215043,MD,6,0.1,0
215043,MD,7,0.0533333,0
215044,MD,0,0.045045,0
215044,MD,1,0.047169800000000005,0
215044,MD,2,0.0673077,0
215044,MD,3,0.0636364,0
215044,MD,4,0.07843139999999998,0
215044,MD,5,0.0865385,0
215044,MD,6,0.1287129,0
215044,MD,7,0.16504850000000001,0
215048,MD,0,0.1351351,0
215048,MD,1,0.0714286,0
215048,MD,2,0.097561,0
215048,MD,3,0.1111111,0
215048,MD,4,0.1666667,0
215048,MD,5,0.1666667,0
215048,MD,6,0.1363636,0
215048,MD,7,0.2244898,0
215052,MD,0,0.0677966,0
215052,MD,1,0.09677419999999999,0
215052,MD,2,0.09302329999999999,0
215052,MD,3,0.12121209999999999,0
215052,MD,4,0.1025641,0
215052,MD,5,0.175,0
215052,MD,6,0.075,0
215052,MD,7,0.047618999999999995,0
215054,MD,0,0.0757576,0
215054,MD,1,0.031745999999999996,0
215054,MD,2,0.016129,0
215054,MD,3,0.017543899999999998,0
215054,MD,4,0.017241400000000004,0
215054,MD,5,0.07575760000000001,0
215054,MD,6,0.07575760000000001,0
215054,MD,7,0.1176471,0
215055,MD,0,0.1081081,0
215055,MD,1,0.097561,0
215055,MD,2,0.0985915,0
215055,MD,3,0.0405405,0
215055,MD,4,0.0632911,0
215055,MD,5,0.037037,0
215055,MD,6,0.07792210000000001,0
215055,MD,7,0.07692310000000001,0
215058,MD,0,0.0526316,0
215058,MD,1,0.022727300000000002,0
215058,MD,2,0.1052632,0
215058,MD,3,0.0277778,0
215058,MD,4,0.028571400000000004,0
215058,MD,5,0.060606099999999996,0
215058,MD,6,0.0,0
215058,MD,7,0.0,0
215060,MD,0,0.09803919999999999,0
215060,MD,1,0.0701754,0
215060,MD,2,0.037037,0
215060,MD,3,0.0526316,0
215060,MD,4,0.054545500000000004,0
215060,MD,5,0.1,0
215060,MD,6,0.1403509,0
215060,MD,7,0.12244899999999999,0
215064,MD,0,0.1428571,0
215064,MD,1,0.1558442,0
215064,MD,2,0.1891892,0
215064,MD,3,0.175,0
215064,MD,4,0.16,0
215064,MD,5,0.1756757,0
215064,MD,6,0.1973684,0
215064,MD,7,0.16883120000000001,0
215065,MD,0,0.075,0
215065,MD,1,0.0851064,0
215065,MD,2,0.0816327,0
215065,MD,3,0.11764709999999999,0
215065,MD,4,0.1346154,0
215065,MD,5,0.06521740000000001,0
215065,MD,6,0.0526316,0
215065,MD,7,0.07843139999999998,0
215067,MD,0,0.0821918,1
215067,MD,1,0.07352940000000001,1
215067,MD,2,0.0743243,1
215067,MD,3,0.047618999999999995,1
215067,MD,4,0.0567376,1
215067,MD,5,0.09333330000000001,1
215067,MD,6,0.1268657,1
215067,MD,7,0.0521739,1
215069,MD,0,0.059701500000000005,0
215069,MD,1,0.030303,0
215069,MD,2,0.014492799999999998,0
215069,MD,3,0.0441176,0
215069,MD,4,0.0153846,0
215069,MD,5,0.028169,0
215069,MD,6,0.0416667,0
215069,MD,7,0.0588235,0
215071,MD,0,0.0436047,0
215071,MD,1,0.0662824,0
215071,MD,2,0.09169050000000001,0
215071,MD,3,0.0726744,0
215071,MD,4,0.0845921,0
215071,MD,5,0.11598750000000001,0
215071,MD,6,0.09174310000000001,0
215071,MD,7,0.08181820000000001,0
215073,MD,0,0.1492537,0
215073,MD,1,0.07246380000000001,0
215073,MD,2,0.0869565,0
215073,MD,3,0.1323529,0
215073,MD,4,0.1470588,0
215073,MD,5,0.1285714,0
215073,MD,6,0.0441176,0
215073,MD,7,0.0322581,0
215074,MD,0,0.06,0
215074,MD,1,0.0377358,0
215074,MD,2,0.0961538,0
215074,MD,3,0.0555556,0
215074,MD,4,0.07547169999999999,0
215074,MD,5,0.1132075,0
215074,MD,6,0.0740741,0
215074,MD,7,0.14545450000000001,0
215077,MD,0,0.06521740000000001,0
215077,MD,1,0.0618557,0
215077,MD,2,0.06862750000000001,0
215077,MD,3,0.0769231,0
215077,MD,4,0.10309280000000001,0
215077,MD,5,0.12244899999999999,0
215077,MD,6,0.07216489999999999,0
215077,MD,7,0.06451609999999999,0
215081,MD,0,0.1265823,0
215081,MD,1,0.0649351,0
215081,MD,2,0.10958899999999999,0
215081,MD,3,0.1081081,0
215081,MD,4,0.17808220000000002,0
215081,MD,5,0.115942,0
215081,MD,6,0.1594203,0
215081,MD,7,0.1710526,0
215082,MD,0,0.0338983,0
215082,MD,1,0.0576923,0
215082,MD,2,0.0625,0
215082,MD,3,0.029850699999999997,0
215082,MD,4,0.028169,0
215082,MD,5,0.025,0
215082,MD,6,0.025640999999999997,0
215082,MD,7,0.0649351,0
215083,MD,0,0.0243902,0
215083,MD,1,0.0,0
215083,MD,2,0.0588235,0
215083,MD,3,0.0204082,0
215083,MD,4,0.021276599999999996,0
215083,MD,5,0.0192308,0
215083,MD,6,0.053571400000000005,0
215083,MD,7,0.0175439,0
215084,MD,0,0.11827959999999998,0
215084,MD,1,0.1222222,0
215084,MD,2,0.1318681,0
215084,MD,3,0.1097561,0
215084,MD,4,0.1358025,0
215084,MD,5,0.12820510000000002,0
215084,MD,6,0.1375,0
215084,MD,7,0.1025641,0
215085,MD,0,0.19354839999999998,0
215085,MD,1,0.24615379999999998,0
215085,MD,2,0.2105263,0
215085,MD,3,0.2063492,0
215085,MD,4,0.2121212,0
215085,MD,5,0.16393439999999998,0
215085,MD,6,0.18518520000000002,0
215085,MD,7,0.2115385,0
215088,MD,0,0.059701500000000005,0
215088,MD,1,0.0615385,0
215088,MD,2,0.015625,0
215088,MD,3,0.016129,0
215088,MD,4,0.048387099999999995,0
215088,MD,5,0.0149254,0
215088,MD,6,0.030303,0
215088,MD,7,0.0588235,0
215090,MD,0,0.1044776,0
215090,MD,1,0.1363636,0
215090,MD,2,0.12903230000000002,0
215090,MD,3,0.12121209999999999,0
215090,MD,4,0.1428571,0
215090,MD,5,0.0909091,0
215090,MD,6,0.1774194,0
215090,MD,7,0.17857140000000002,0
215092,MD,0,0.0784314,0
215092,MD,1,0.0824742,0
215092,MD,2,0.0673077,0
215092,MD,3,0.0833333,0
215092,MD,4,0.0701754,0
215092,MD,5,0.0666667,0
215092,MD,6,0.0194175,0
215092,MD,7,0.07142860000000001,0
215094,MD,0,0.11494249999999999,0
215094,MD,1,0.1505376,0
215094,MD,2,0.0875,0
215094,MD,3,0.1153846,0
215094,MD,4,0.07792210000000001,0
215094,MD,5,0.08536589999999998,0
215094,MD,6,0.0963855,0
215094,MD,7,0.137931,0
215095,MD,0,0.1971831,0
215095,MD,1,0.14705880000000002,0
215095,MD,2,0.2361111,0
215095,MD,3,0.2,0
215095,MD,4,0.0322581,0
215095,MD,5,0.0149254,0
215095,MD,6,0.07936510000000001,0
215095,MD,7,0.030303,0
215096,MD,0,0.1538462,0
215096,MD,1,0.084507,0
215096,MD,2,0.1216216,0
215096,MD,3,0.0921053,0
215096,MD,4,0.08860760000000001,0
215096,MD,5,0.1333333,0
215096,MD,6,0.1081081,0
215096,MD,7,0.0882353,0
215097,MD,0,0.0540541,1
215097,MD,1,0.0526316,1
215097,MD,2,0.0540541,1
215097,MD,3,0.0963855,1
215097,MD,4,0.11688310000000002,1
215097,MD,5,0.07692310000000001,1
215097,MD,6,0.11688310000000002,1
215097,MD,7,0.0394737,1
215099,MD,0,0.0382166,0
215099,MD,1,0.0382166,0
215099,MD,2,0.0625,0
215099,MD,3,0.0555556,0
215099,MD,4,0.049382699999999995,0
215099,MD,5,0.07926830000000001,0
215099,MD,6,0.0828402,0
215099,MD,7,0.07482989999999999,0
215105,MD,0,0.0495868,0
215105,MD,1,0.0446429,0
215105,MD,2,0.0775862,0
215105,MD,3,0.08256880000000001,0
215105,MD,4,0.051282100000000004,0
215105,MD,5,0.0614035,0
215105,MD,6,0.07207210000000001,0
215105,MD,7,0.0707965,0
215106,MD,0,0.0925926,0
215106,MD,1,0.054545500000000004,0
215106,MD,2,0.0517241,0
215106,MD,3,0.09401709999999999,0
215106,MD,4,0.0956522,0
215106,MD,5,0.0733945,0
215106,MD,6,0.06837610000000001,0
215106,MD,7,0.0707965,0
215107,MD,0,0.08196719999999999,0
215107,MD,1,0.1052632,0
215107,MD,2,0.1206897,0
215107,MD,3,0.1509434,0
215107,MD,4,0.1525424,0
215107,MD,5,0.06779660000000001,0
215107,MD,6,0.047618999999999995,0
215107,MD,7,0.031745999999999996,0
215108,MD,0,0.1147541,0
215108,MD,1,0.1166667,0
215108,MD,2,0.1551724,0
215108,MD,3,0.10344829999999999,0
215108,MD,4,0.1111111,0
215108,MD,5,0.15625,0
215108,MD,6,0.1111111,0
215108,MD,7,0.07692310000000001,0
215109,MD,0,0.0632911,0
215109,MD,1,0.0481928,0
215109,MD,2,0.0352941,0
215109,MD,3,0.06382979999999999,0
215109,MD,4,0.0744681,0
215109,MD,5,0.08888889999999999,0
215109,MD,6,0.09876539999999999,0
215109,MD,7,0.05952380000000001,0
215110,MD,0,0.1428571,0
215110,MD,1,0.09375,0
215110,MD,2,0.060606099999999996,0
215110,MD,3,0.09090909999999999,0
215110,MD,4,0.1176471,0
215110,MD,5,0.1470588,0
215110,MD,6,0.1176471,0
215110,MD,7,0.030303,0
215111,MD,0,0.0961538,0
215111,MD,1,0.0392157,0
215111,MD,2,0.125,0
215111,MD,3,0.10606059999999999,0
215111,MD,4,0.140625,0
215111,MD,5,0.1,0
215111,MD,6,0.047618999999999995,0
215111,MD,7,0.12698410000000002,0
215112,MD,0,0.08270680000000001,0
215112,MD,1,0.0928571,0
215112,MD,2,0.09774440000000001,0
215112,MD,3,0.1066667,0
215112,MD,4,0.070922,0
215112,MD,5,0.10869569999999999,0
215112,MD,6,0.1292517,0
215112,MD,7,0.125,0
215113,MD,0,0.1551724,0
215113,MD,1,0.0769231,0
215113,MD,2,0.0769231,0
215113,MD,3,0.0408163,0
215113,MD,4,0.0576923,0
215113,MD,5,0.1176471,0
215113,MD,6,0.1428571,0
215113,MD,7,0.0566038,0
215114,MD,0,0.0806452,0
215114,MD,1,0.1044776,0
215114,MD,2,0.084507,0
215114,MD,3,0.029411800000000002,0
215114,MD,4,0.0625,0
215114,MD,5,0.078125,0
215114,MD,6,0.0555556,0
215114,MD,7,0.0576923,0
215115,MD,0,0.16883120000000001,0
215115,MD,1,0.0821918,0
215115,MD,2,0.1363636,0
215115,MD,3,0.1428571,0
215115,MD,4,0.1,0
215115,MD,5,0.07246380000000001,0
215115,MD,6,0.07692310000000001,0
215115,MD,7,0.031745999999999996,0
215117,MD,0,0.0528169,0
215117,MD,1,0.0754717,0
215117,MD,2,0.0658915,0
215117,MD,3,0.040441200000000004,0
215117,MD,4,0.0636704,0
215117,MD,5,0.0824373,0
215117,MD,6,0.05839419999999999,0
215117,MD,7,0.0590278,0
215118,MD,0,0.12359550000000001,0
215118,MD,1,0.1264368,0
215118,MD,2,0.12903230000000002,0
215118,MD,3,0.1111111,0
215118,MD,4,0.11702130000000001,0
215118,MD,5,0.09708739999999999,0
215118,MD,6,0.11702130000000001,0
215118,MD,7,0.0792079,0
215120,MD,0,0.0425532,0
215120,MD,1,0.0543478,0
215120,MD,2,0.0526316,0
215120,MD,3,0.047618999999999995,0
215120,MD,4,0.06185569999999999,0
215120,MD,5,0.05,0
215120,MD,6,0.0416667,0
215120,MD,7,0.030303,0
215121,MD,0,0.0833333,0
215121,MD,1,0.175,0
215121,MD,2,0.13043480000000002,0
215121,MD,3,0.1666667,0
215121,MD,4,0.1162791,0
215121,MD,5,0.125,0
215121,MD,6,0.051282100000000004,0
215121,MD,7,0.1081081,0
215123,MD,0,0.0434783,0
215123,MD,1,0.047618999999999995,0
215123,MD,2,0.0416667,0
215125,MD,0,0.1122449,0
215125,MD,1,0.058139500000000004,0
215125,MD,2,0.0898876,0
215125,MD,3,0.125,0
215125,MD,4,0.0777778,0
215125,MD,5,0.12371130000000001,0
215125,MD,6,0.12244899999999999,0
215125,MD,7,0.1208791,0
215126,MD,0,0.05,0
215126,MD,1,0.0571429,0
215126,MD,2,0.1029412,0
215126,MD,3,0.0405405,0
215126,MD,4,0.0526316,0
215126,MD,5,0.028169,0
215126,MD,6,0.0422535,0
215126,MD,7,0.0875,0
215128,MD,0,0.09090909999999999,0
215128,MD,1,0.1263158,0
215128,MD,2,0.0891089,0
215128,MD,3,0.0625,0
215128,MD,4,0.1188119,0
215128,MD,5,0.10309280000000001,0
215128,MD,6,0.10638299999999999,0
215128,MD,7,0.0869565,0
215129,MD,0,0.0989011,0
215129,MD,1,0.0769231,0
215129,MD,2,0.057971,0
215129,MD,3,0.07352940000000001,0
215129,MD,4,0.014492799999999998,0
215129,MD,5,0.115942,0
215129,MD,6,0.08955219999999998,0
215129,MD,7,0.0857143,0
215130,MD,0,0.0689655,0
215130,MD,1,0.04,0
215130,MD,2,0.0,0
215130,MD,3,0.0,0
215130,MD,4,0.0,0
215130,MD,5,0.0,0
215130,MD,6,0.0,0
215130,MD,7,0.1,0
215132,MD,0,0.1333333,0
215132,MD,1,0.09677419999999999,0
215132,MD,2,0.0882353,0
